workflow_roles,pass_at_k,tokens
Progress Summarizer -> Dynamic Programming Specialist,0.5666666666666667,57970
Bug Hunter,0.3,30030
Regression Sentinel -> Solution Planner,0.5666666666666667,57043
Answer Extractor,0.5,30369
Regression Sentinel -> Docstring Author,0.5333333333333333,57452
Answer Extractor,0.4666666666666667,30479
Logic Implementer -> Solution Refiner,0.5333333333333333,57480
Assumption Checker,0.4666666666666667,30824
Task Decomposer,0.4666666666666667,31582
Problem Analyzer -> Answer Extractor,0.5333333333333333,57780
Assumption Checker -> Answer Extractor,0.5333333333333333,56820
Answer Extractor,0.4666666666666667,30401
Answer Extractor,0.4666666666666667,30509
Task Decomposer -> Docstring Author,0.5333333333333333,59415
Regression Sentinel -> Solution Refiner,0.5333333333333333,57328
Dynamic Programming Specialist,0.4666666666666667,30821
Test Designer -> Solution Planner -> Constraint Analyzer,0.5333333333333333,86463
Input/State Inspector,0.43333333333333335,30544
Test Designer -> Solution Planner -> Answer Extractor,0.5333333333333333,84870
Input/State Inspector,0.43333333333333335,30881
Solution Refiner -> Constraint Analyzer,0.43333333333333335,57030
Problem Analyzer -> Test Designer,0.4,62460
Test Designer -> Problem Analyzer,0.3333333333333333,58410
Logic Implementer -> Problem Analyzer,0.36666666666666664,57600
Problem Analyzer -> Strategy Selector,0.43333333333333335,56910
Constraint Analyzer -> Logic Implementer,0.36666666666666664,58710
Logic Implementer -> Performance Optimizer,0.4,57810
Answer Extractor -> Performance Optimizer,0.4,62430
Solution Refiner -> Performance Optimizer,0.36666666666666664,56460
Strategy Selector -> Assumption Checker -> Correctness Verifier,0.4666666666666667,83580
Correctness Verifier -> Dynamic Programming Specialist,0.43333333333333335,57870
Task Decomposer -> Logic Implementer,0.4666666666666667,58200
Strategy Selector -> Answer Extractor,0.43333333333333335,55890
Performance Optimizer -> Solution Planner,0.43333333333333335,57000
Logic Implementer -> Constraint Analyzer,0.4666666666666667,58020
Solution Refiner -> Assumption Checker,0.26666666666666666,57330
Strategy Selector -> Solution Refiner,0.43333333333333335,56310
Correctness Verifier -> Logic Implementer,0.36666666666666664,57630
Performance Optimizer -> Assumption Checker -> Answer Extractor,0.36666666666666664,84690
Correctness Verifier -> Performance Optimizer,0.43333333333333335,57660
Performance Optimizer -> Conflict Resolver,0.43333333333333335,56520
Performance Optimizer -> Summary Author,0.2,57060
Correctness Verifier -> Answer Extractor,0.36666666666666664,57450
Correctness Verifier -> Conflict Resolver,0.4666666666666667,56850
Solution Refiner -> Strategy Selector,0.43333333333333335,56250
Performance Optimizer -> Strategy Selector,0.4,57120
Conflict Resolver -> Constraint Analyzer,0.36666666666666664,57390
Strategy Selector -> Test Designer,0.36666666666666664,56550
Data Structure Planner -> Problem Analyzer,0.4,57930
Problem Analyzer -> Assumption Checker,0.26666666666666666,58680
Solution Refiner -> Dynamic Programming Specialist,0.5333333333333333,56850
Strategy Selector -> Conflict Resolver,0.26666666666666666,61350
Strategy Selector -> Assumption Checker -> Performance Optimizer,0.26666666666666666,83160
Correctness Verifier -> Problem Analyzer,0.4666666666666667,58110
Input/State Inspector -> Conflict Resolver,0.4,57210
Strategy Selector -> Assumption Checker -> Summary Author,0.4,83280
Summary Author -> Problem Analyzer,0.43333333333333335,58200
Dynamic Programming Specialist -> Data Structure Planner,0.3333333333333333,57990
Performance Optimizer -> Problem Analyzer,0.4,57150
Correctness Verifier -> Data Structure Planner,0.4,57030
Performance Optimizer -> Docstring Author,0.5,57030
Conflict Resolver -> Correctness Verifier,0.3333333333333333,57570
Performance Optimizer -> Assumption Checker -> Problem Analyzer,0.43333333333333335,84150
Summary Author -> Conflict Resolver,0.4,56880
Solution Planner -> Logic Implementer,0.26666666666666666,57600
Solution Refiner -> Logic Implementer,0.43333333333333335,56490
Strategy Selector -> Assumption Checker -> Solution Refiner,0.4666666666666667,83580
Dynamic Programming Specialist -> Correctness Verifier,0.36666666666666664,58230
Constraint Analyzer -> Answer Extractor,0.4,57780
Solution Refiner -> Conflict Resolver,0.5,56430
Problem Analyzer -> Solution Refiner,0.43333333333333335,57540
Solution Refiner -> Correctness Verifier,0.3,57300
Constraint Analyzer -> Task Decomposer,0.36666666666666664,58530
Performance Optimizer -> Assumption Checker -> Strategy Selector,0.36666666666666664,84030
Dynamic Programming Specialist -> Solution Planner,0.3333333333333333,56970
Constraint Analyzer -> Solution Refiner,0.43333333333333335,59100
Conflict Resolver -> Performance Optimizer,0.5333333333333333,56520
Strategy Selector -> Summary Author,0.4666666666666667,56160
Progress Summarizer -> Constraint Analyzer,0.36666666666666664,58170
Data Structure Planner -> Solution Refiner,0.5,57960
Task Decomposer -> Correctness Verifier,0.23333333333333334,58860
Correctness Verifier -> Strategy Selector,0.36666666666666664,57570
Summary Author -> Data Structure Planner,0.3333333333333333,57150
Correctness Verifier -> Solution Planner,0.43333333333333335,57900
Performance Optimizer -> Assumption Checker -> Summary Author,0.43333333333333335,84510
Strategy Selector -> Assumption Checker -> Data Structure Planner,0.3,83100
Data Structure Planner -> Conflict Resolver,0.3333333333333333,57210
Assumption Checker -> Constraint Analyzer,0.5,58050
Data Structure Planner -> Summary Author,0.3333333333333333,57990
Data Structure Planner -> Correctness Verifier,0.3333333333333333,58200
Constraint Analyzer -> Problem Analyzer,0.4,58650
Strategy Selector -> Data Structure Planner,0.3333333333333333,62130
Data Structure Planner -> Solution Planner,0.43333333333333335,57270
Problem Analyzer -> Constraint Analyzer,0.26666666666666666,58830
Performance Optimizer -> Assumption Checker -> Correctness Verifier,0.26666666666666666,83790
Performance Optimizer -> Assumption Checker -> Solution Planner,0.36666666666666664,83790
Regression Sentinel -> Correctness Verifier,0.4,57060
Constraint Analyzer -> Conflict Resolver,0.4,57870
Problem Analyzer -> Summary Author,0.3,58470
Regression Sentinel -> Constraint Analyzer,0.3333333333333333,57000
