workflow_roles,pass_at_k,tokens
Correctness Verifier,0.36666666666666664,30300
Solution Refiner,0.5333333333333333,30527
Solution Refiner,0.5,30450
Strategy Selector,0.4,30362
Solution Refiner,0.5333333333333333,30540
Progress Summarizer,0.4,30480
Performance Optimizer,0.4,30490
Interface Designer -> Solution Refiner,0.5333333333333333,57150
Solution Refiner,0.5,30569
Solution Refiner,0.4,30540
Logic Implementer -> Progress Summarizer,0.5333333333333333,58140
Graph & Combinatorics Specialist -> Regression Sentinel,0.5,55500
Solution Refiner,0.4666666666666667,32520
Quality Auditor,0.43333333333333335,30733
Progress Summarizer,0.36666666666666664,30665
Bug Hunter -> Approach Evaluator,0.5333333333333333,58400
Bug Hunter,0.43333333333333335,31298
Interface Designer -> Regression Sentinel,0.4666666666666667,55920
Progress Summarizer -> Regression Sentinel,0.5,56130
Dynamic Programming Specialist,0.4,30839
Input/State Inspector -> Algorithm Strategist,0.5333333333333333,58513
Progress Summarizer,0.3333333333333333,30749
Consensus Builder -> Regression Sentinel,0.43333333333333335,55650
Comment & Hint Writer,0.4,30964
Docstring Author -> Strings & Text Specialist,0.5,56520
Example Curator,0.36666666666666664,30909
Dynamic Programming Specialist -> Boundary Tester,0.5,56520
Logic Implementer -> Counterexample Generator -> Strings & Text Specialist -> Boundary Tester,0.5333333333333333,111422
Solution Planner,0.4,31170
Comment & Hint Writer -> Solution Refiner,0.5,58110
Strategy Selector -> Consensus Builder,0.4666666666666667,56580
Summary Author -> Final Presenter -> Data & Arrays Specialist -> Conflict Resolver,0.5333333333333333,112770
Edge Case Planner,0.36666666666666664,31350
Solution Drafter -> Strategy Selector -> Consensus Builder,0.5,83580
Solution Drafter -> Solution Refiner,0.4666666666666667,56880
Strategy Selector -> Quality Auditor,0.4,56297
Conflict Resolver -> Comment & Hint Writer,0.43333333333333335,56790
Progress Summarizer -> Solution Refiner,0.43333333333333335,56790
Robustness Engineer,0.3333333333333333,31380
Progress Summarizer -> Dynamic Programming Specialist -> Solution Planner,0.5,85437
Progress Summarizer -> Graph & Combinatorics Specialist -> Regression Sentinel,0.43333333333333335,83096
Solution Planner -> Graph & Combinatorics Specialist,0.3333333333333333,57870
Strategy Selector,0.43333333333333335,30573
Progress Summarizer -> Robustness Engineer,0.4,57440
Solution Drafter -> Consensus Builder,0.5,57212
Solution Refiner -> Counterexample Generator,0.4,57627
Strings & Text Specialist -> Strategy Selector,0.3,56100
Progress Summarizer -> Dynamic Programming Specialist -> Solution Planner,0.4,84663
Progress Summarizer -> Performance Optimizer -> Comment & Hint Writer,0.5,85397
Regression Sentinel -> Consensus Builder,0.3333333333333333,56908
Docstring Author -> Conflict Resolver -> Strings & Text Specialist -> Comment & Hint Writer,0.4666666666666667,111151
Progress Summarizer -> Input/State Inspector,0.36666666666666664,57455
Dynamic Programming Specialist,0.4666666666666667,30765
Robustness Engineer -> Summary Author -> Conflict Resolver -> Data & Arrays Specialist,0.4666666666666667,113726
Approach Evaluator -> Bug Hunter,0.4,59229
Strategy Selector -> Interface Designer,0.43333333333333335,56070
Problem Analyzer -> Example Curator,0.3333333333333333,58080
Solution Refiner -> Solution Planner -> Comment & Hint Writer,0.4,84025
Approach Evaluator -> Bug Hunter,0.3333333333333333,58539
Progress Summarizer -> Strategy Selector,0.4,57628
Comment & Hint Writer -> Task Decomposer -> Bug Hunter,0.43333333333333335,85644
Interface Designer -> Input/State Inspector,0.3333333333333333,57454
Consensus Builder -> Strategy Selector,0.5,58036
